new_topic_id,new_topic_new_id,new_topic_relevance_score,new_topic_topic_id
18862,8453,1,8
18865,8454,1,8
18894,8463,1,8
18910,8468,1,8
18928,8473,1,8
18940,8479,1,8
18946,8481,1,8
18958,8487,1,8
19027,8520,1,8
19075,8538,1,8
19106,8551,1,8
19126,8558,1,8
19132,8560,1,8
19141,8563,1,8
19215,8604,1,8
19271,8627,1,8
19274,8630,1,8
19277,8631,1,8
19317,8641,1,8
19360,8663,1,8
19426,8694,1,8
19450,8706,1,8
19464,8712,1,8
19513,8735,1,8
19519,8737,1,8
19536,8743,1,8
19543,8745,1,8
19546,8746,1,8
19549,8747,1,8
19552,8748,1,8
19558,8750,1,8
19584,8763,1,8
19593,8766,1,8
19603,8770,1,8
19612,8773,1,8
19646,8787,1,8
19662,8793,1,8
19720,8815,1,8
19730,8819,1,8
19754,8827,1,8
19819,8865,1,8
19823,8867,1,8
19853,8883,1,8
19874,8898,1,8
20026,8964,1,8
20052,8978,1,8
20080,8989,1,8
20085,8991,1,8
20100,8999,1,8
20268,9077,1,8
20295,9087,1,8
20386,9131,1,8
20431,9151,1,8
20439,9155,1,8
20441,9156,1,8
20444,9158,1,8
20493,9183,1,8
20573,9219,1,8
20645,9247,1,8
20800,9326,1,8
20856,9347,1,8
21098,9447,1,8
21104,9451,1,8
21106,9452,1,8
21231,9513,1,8
21283,9526,1,8
21323,9543,1,8
21522,9644,1,8
21648,9704,1,8
21680,9727,1,8
21685,9729,1,8
21818,9789,1,8
21854,9811,1,8
22113,9914,1,8
22194,9952,1,8
22250,9977,1,8
22285,9991,1,8
22330,10016,1,8
22331,10017,1,8
22351,10025,1,8
22415,10053,1,8
22493,10085,1,8
22542,10105,1,8
22616,10129,1,8
22625,10134,1,8
22642,10141,1,8
22643,10142,1,8
22646,10141,1,8
22647,10142,1,8
22975,10263,1,8
23028,3838,1,8
23029,10284,1,8
23084,10303,1,8
23108,10311,1,8
23169,10338,1,8
23245,10362,1,8
23331,10402,1,8
23362,10415,1,8
23379,10424,1,8
23417,10434,1,8
23506,10470,1,8
23509,10471,1,8
23523,3903,1,8
23524,10469,1,8
23525,10472,1,8
23526,10473,1,8
23565,3912,1,8
23566,8434,1,8
23567,10481,1,8
23593,10483,1,8
23613,10490,1,8
23651,10504,1,8
23660,10507,1,8
23692,10515,1,8
23724,10528,1,8
23729,10531,1,8
23741,10535,1,8
23807,10563,1,8
23985,10639,1,8
24018,10651,1,8
24024,10653,1,8
24108,2271,1,8
24109,10699,1,8
24136,10718,1,8
24168,2370,1,8
24169,10728,1,8
24322,2737,1,8
24323,10801,1,8
24351,10812,1,8
24361,10821,1,8
24691,10962,1,8
24714,10972,1,8
24722,10979,1,8
24737,10986,1,8
24794,11006,1,8
25031,11091,1,8
25113,11120,1,8
25514,11288,1,8
25550,11321,1,8
25689,11403,1,8
25854,11491,1,8
26058,11567,1,8
26203,11622,1,8
26236,11634,1,8
26401,4526,1,8
26402,11724,1,8
26406,11726,1,8
26507,11801,1,8
26547,11814,1,8
26602,11835,1,8
26615,11840,1,8
26626,11844,1,8
26632,11846,1,8
26637,11847,1,8
26687,11867,1,8
26710,11875,1,8
26765,11902,1,8
26768,11903,1,8
26773,11905,1,8
26788,11911,1,8
26883,11947,1,8
26891,11949,1,8
26897,11952,1,8
26903,11955,1,8
26998,12006,1,8
27002,12008,1,8
27006,12011,1,8
27010,12013,1,8
27132,12063,1,8
27140,12066,1,8
27141,12490,1,8
27167,12075,1,8
27289,12116,1,8
27315,12127,1,8
27458,12197,1,8
27460,12198,1,8
27464,12200,1,8
27485,12208,1,8
27555,12237,1,8
27661,12281,1,8
27811,12336,1,8
27879,12374,1,8
27881,12375,1,8
27920,12391,1,8
27921,12392,1,8
27952,12406,1,8
28125,1714,1,8
28126,3631,1,8
28127,5837,1,8
28128,5841,1,8
28129,5842,1,8
28130,8218,1,8
28131,8220,1,8
28132,10197,1,8
28133,12470,1,8
28134,12471,1,8
28135,12475,1,8
28136,12476,1,8
28269,12066,1,8
28270,12490,1,8
28275,12492,1,8
28295,12504,1,8
28405,12552,1,8
28408,12553,1,8
28432,12566,1,8
28461,12580,1,8
28773,12720,1,8
103,54,1,7
125,63,1,7
177,87,1,7
284,125,1,7
393,178,1,7
494,224,1,7
498,226,1,7
542,244,1,7
647,290,1,7
680,306,1,7
812,366,1,7
817,368,1,7
1026,453,1,7
1027,454,1,7
1052,468,1,7
1171,523,1,7
1294,578,1,7
1404,621,1,7
1543,678,1,7
1584,698,1,7
1595,703,1,7
1724,748,1,7
1772,773,1,7
1784,778,1,7
1819,795,1,7
1838,805,1,7
1839,806,1,7
1870,822,1,7
1939,851,1,7
1969,867,1,7
2048,904,1,7
2053,906,1,7
2131,940,1,7
2153,949,1,7
2180,957,1,7
2197,965,1,7
2231,985,1,7
2282,1001,1,7
2286,1005,1,7
2319,1019,1,7
2363,1040,1,7
2398,1055,1,7
2447,1077,1,7
2537,1112,1,7
2558,1123,1,7
2563,1126,1,7
2577,1134,1,7
2579,1135,1,7
2620,1146,1,7
2675,1170,1,7
2714,1188,1,7
2885,1211,1,7
2887,1212,1,7
2966,1240,1,7
2968,1241,1,7
2980,1245,1,7
2984,1247,1,7
3099,1293,1,7
3127,1310,1,7
3150,1323,1,7
3171,1332,1,7
3335,1392,1,7
3348,1397,1,7
3353,1401,1,7
3443,1438,1,7
3492,1464,1,7
3495,1466,1,7
3533,1487,1,7
3659,1545,1,7
3684,1558,1,7
3764,1588,1,7
3765,1589,1,7
3768,1588,1,7
3769,1589,1,7
3827,1622,1,7
3878,1645,1,7
3885,1649,1,7
3909,1659,1,7
3916,1662,1,7
3950,1674,1,7
3958,1677,1,7
4054,1715,1,7
4073,1723,1,7
4081,1726,1,7
4105,1737,1,7
4405,1856,1,7
4529,1902,1,7
4534,1906,1,7
4561,1916,1,7
4626,1944,1,7
4710,1977,1,7
4764,2002,1,7
4795,2012,1,7
4886,2050,1,7
4915,2061,1,7
4923,2064,1,7
4955,2075,1,7
5026,2107,1,7
5081,2129,1,7
5109,2139,1,7
5133,2149,1,7
5142,2154,1,7
5144,2155,1,7
5196,2176,1,7
5260,2206,1,7
5307,2229,1,7
5477,2306,1,7
5570,2340,1,7
5750,2425,1,7
5785,2446,1,7
5840,2476,1,7
5861,2483,1,7
5907,2505,1,7
5956,2526,1,7
6027,2556,1,7
6065,2572,1,7
6078,2576,1,7
6093,2583,1,7
6143,2604,1,7
6173,2615,1,7
6183,2626,1,7
6295,2683,1,7
6334,2702,1,7
6343,2707,1,7
6358,2713,1,7
6370,2716,1,7
6381,2720,1,7
6517,2782,1,7
6523,2784,1,7
6527,2785,1,7
6538,2788,1,7
6549,2792,1,7
6667,2847,1,7
6708,2862,1,7
6845,2920,1,7
6880,2936,1,7
6886,2940,1,7
6960,2979,1,7
7119,3055,1,7
7137,3065,1,7
7155,3072,1,7
7180,3083,1,7
7201,3090,1,7
7245,3113,1,7
7268,3124,1,7
7345,3159,1,7
7505,3225,1,7
7553,3248,1,7
7583,3260,1,7
7587,3262,1,7
7629,3286,1,7
7687,3312,1,7
7704,3323,1,7
7957,3440,1,7
7972,3448,1,7
7974,3449,1,7
7977,3451,1,7
8055,3486,1,7
8157,3542,1,7
8273,3592,1,7
8382,3636,1,7
8399,3643,1,7
8475,3674,1,7
8494,3680,1,7
8498,3682,1,7
8504,3685,1,7
8548,3703,1,7
8550,3704,1,7
8681,3769,1,7
8893,3853,1,7
8900,3858,1,7
9002,993,1,7
9003,3898,1,7
9004,3900,1,7
9009,3899,1,7
9066,3917,1,7
9134,3935,1,7
9144,3932,1,7
9145,3938,1,7
9152,3940,1,7
9155,3941,1,7
9158,3942,1,7
9221,3973,1,7
9248,3985,1,7
9249,3986,1,7
9254,3985,1,7
9255,3986,1,7
9281,3997,1,7
9390,4050,1,7
9431,4080,1,7
9434,4082,1,7
9456,4095,1,7
9508,4125,1,7
9574,4160,1,7
9687,4218,1,7
9736,4245,1,7
9750,4252,1,7
9885,4316,1,7
9913,4335,1,7
10016,4386,1,7
10045,4400,1,7
10152,4447,1,7
10219,4486,1,7
10424,4567,1,7
10457,4578,1,7
10480,4587,1,7
10629,4675,1,7
10750,4749,1,7
10991,4883,1,7
11041,4896,1,7
11113,4926,1,7
11163,4946,1,7
11275,4991,1,7
11571,5138,1,7
11792,5236,1,7
12017,5333,1,7
12029,5339,1,7
12210,5416,1,7
12303,5457,1,7
12324,5465,1,7
12356,5482,1,7
12364,5485,1,7
12368,5487,1,7
12402,5505,1,7
12409,5509,1,7
12468,2012,1,7
12469,5534,1,7
12587,5589,1,7
12652,5619,1,7
12654,5620,1,7
12772,5670,1,7
12784,5678,1,7
12833,5703,1,7
12839,5706,1,7
12840,5707,1,7
12873,5727,1,7
12877,5729,1,7
12925,5751,1,7
13020,5782,1,7
13041,5792,1,7
13114,5822,1,7
13238,5876,1,7
13334,5915,1,7
13400,5946,1,7
13415,5953,1,7
13494,5990,1,7
13523,6003,1,7
13534,3769,1,7
13535,6008,1,7
13708,6066,1,7
13709,6067,1,7
13752,6088,1,7
13764,6092,1,7
13766,6094,1,7
13811,6112,1,7
13832,6123,1,7
13834,6125,1,7
13835,6960,1,7
13840,6127,1,7
14012,6213,1,7
14114,6258,1,7
14129,6263,1,7
14215,6303,1,7
14242,6312,1,7
14509,6438,1,7
14528,6444,1,7
14606,6486,1,7
14611,6489,1,7
14623,6492,1,7
14703,6531,1,7
14850,6600,1,7
15126,6721,1,7
15127,6722,1,7
15154,6733,1,7
15190,6751,1,7
15191,6753,1,7
15193,6752,1,7
15195,6751,1,7
15196,6753,1,7
15279,6791,1,7
15381,6822,1,7
15484,6868,1,7
15526,6890,1,7
15595,6917,1,7
15708,6125,1,7
15709,6960,1,7
15725,6967,1,7
15785,6994,1,7
15870,7031,1,7
15912,7050,1,7
16003,7087,1,7
16084,7125,1,7
16229,7201,1,7
16353,7263,1,7
16499,7327,1,7
16592,7373,1,7
16831,7480,1,7
16977,7543,1,7
17029,7565,1,7
17074,7584,1,7
17101,7599,1,7
17341,7712,1,7
17477,7784,1,7
17643,7889,1,7
17647,7892,1,7
17651,7894,1,7
17675,7909,1,7
17680,7912,1,7
17839,7985,1,7
18000,8076,1,7
18093,8126,1,7
18167,1487,1,7
18168,8155,1,7
18266,8199,1,7
18296,8209,1,7
18377,8232,1,7
18416,8255,1,7
18447,8266,1,7
18541,8311,1,7
18546,8313,1,7
18564,8325,1,7
18759,8425,1,7
18825,8439,1,7
18859,8452,1,7
18903,8466,1,7
18971,8492,1,7
19022,8518,1,7
19082,8542,1,7
19099,8548,1,7
19185,8589,1,7
19212,8603,1,7
19221,8606,1,7
19253,8622,1,7
19423,8692,1,7
19424,8719,1,7
19474,8692,1,7
19475,8719,1,7
19516,8736,1,7
19606,8771,1,7
19659,8792,1,7
19763,8831,1,7
19777,8845,1,7
19808,8858,1,7
19837,8873,1,7
19878,8900,1,7
19974,8940,1,7
20021,8963,1,7
20032,8968,1,7
20071,8985,1,7
20087,8992,1,7
20186,9035,1,7
20210,9045,1,7
20226,9053,1,7
20244,9063,1,7
20305,9090,1,7
20322,9099,1,7
20388,9132,1,7
20418,9146,1,7
20503,9189,1,7
20531,9198,1,7
20581,9222,1,7
20595,9227,1,7
20746,9297,1,7
20811,9328,1,7
20838,9339,1,7
20859,9350,1,7
20882,9360,1,7
20896,9366,1,7
21009,9405,1,7
21010,9406,1,7
21039,9420,1,7
21043,9426,1,7
21052,9430,1,7
21148,9474,1,7
21154,9476,1,7
21157,9477,1,7
21203,9499,1,7
21308,9536,1,7
21379,9574,1,7
21696,9733,1,7
21721,9742,1,7
21732,9746,1,7
21810,9781,1,7
22017,9874,1,7
22042,9884,1,7
22047,9887,1,7
22132,9921,1,7
22262,9981,1,7
22266,9983,1,7
22286,9992,1,7
22514,10094,1,7
22553,10110,1,7
22654,10144,1,7
22661,10147,1,7
22678,10152,1,7
22683,10153,1,7
22729,10173,1,7
22750,10184,1,7
22841,10209,1,7
22904,10237,1,7
22907,10238,1,7
22910,10239,1,7
22946,10253,1,7
22978,10266,1,7
23134,10320,1,7
23171,10339,1,7
23191,10348,1,7
23198,10350,1,7
23277,10374,1,7
23315,10394,1,7
23486,10466,1,7
23536,10478,1,7
23539,10479,1,7
23548,3910,1,7
23549,3914,1,7
23550,8429,1,7
23551,8430,1,7
23552,8433,1,7
23553,10480,1,7
23554,10482,1,7
23578,3910,1,7
23579,3914,1,7
23580,8429,1,7
23581,8430,1,7
23582,8433,1,7
23583,10480,1,7
23584,10482,1,7
23624,10494,1,7
23627,10495,1,7
23689,10514,1,7
23698,10517,1,7
23719,10526,1,7
23722,10527,1,7
23768,10549,1,7
23780,10553,1,7
23788,10556,1,7
23833,10576,1,7
23843,10580,1,7
23950,10623,1,7
24027,10654,1,7
24034,10657,1,7
24111,10701,1,7
24117,10705,1,7
24135,10717,1,7
24226,10755,1,7
24290,10783,1,7
24495,10876,1,7
24527,10888,1,7
24627,10934,1,7
24678,10956,1,7
24742,10989,1,7
24882,11039,1,7
24970,11071,1,7
25091,11112,1,7
25115,11122,1,7
25121,11124,1,7
25229,11169,1,7
25255,11177,1,7
25257,11178,1,7
25266,11180,1,7
25268,11181,1,7
25307,4492,1,7
25308,11190,1,7
25489,11276,1,7
25545,11316,1,7
25619,11363,1,7
25630,11373,1,7
25643,11381,1,7
25677,11399,1,7
25803,11467,1,7
25844,11487,1,7
25869,11498,1,7
26039,11557,1,7
26040,11581,1,7
26090,11557,1,7
26091,11581,1,7
26131,11595,1,7
26132,11596,1,7
26170,11611,1,7
26175,11613,1,7
26220,11628,1,7
26258,11646,1,7
26317,11681,1,7
26370,11715,1,7
26397,11723,1,7
26414,11729,1,7
26524,4080,1,7
26525,11807,1,7
26841,11931,1,7
27036,12023,1,7
27043,12025,1,7
27046,12026,1,7
27149,12069,1,7
27276,12110,1,7
27394,12170,1,7
27405,12174,1,7
27417,9146,1,7
27418,12178,1,7
27424,12182,1,7
27456,12196,1,7
27511,12220,1,7
27608,12264,1,7
27609,12265,1,7
27705,12298,1,7
27768,12324,1,7
27850,12355,1,7
27991,12423,1,7
28356,12530,1,7
28493,12595,1,7
28611,12654,1,7
28663,12678,1,7
28752,12711,1,7
28812,12734,1,7
69,43,1,6
78,46,1,6
139,68,1,6
158,79,1,6
185,90,1,6
259,116,1,6
480,214,1,6
482,216,1,6
550,248,1,6
567,257,1,6
579,262,1,6
624,281,1,6
658,296,1,6
708,321,1,6
754,338,1,6
776,346,1,6
790,352,1,6
856,384,1,6
930,411,1,6
1091,483,1,6
1194,531,1,6
1222,541,1,6
1231,547,1,6
1268,562,1,6
1286,572,1,6
1356,603,1,6
1468,645,1,6
1490,655,1,6
1574,693,1,6
1612,708,1,6
1770,772,1,6
1798,784,1,6
1897,835,1,6
1902,839,1,6
1903,841,1,6
1905,839,1,6
1906,841,1,6
1947,854,1,6
1971,868,1,6
1974,870,1,6
2033,898,1,6
2097,925,1,6
2102,928,1,6
2380,1048,1,6
2386,1050,1,6
2478,1090,1,6
2600,1140,1,6
2950,1234,1,6
3162,1328,1,6
3263,1363,1,6
3307,1380,1,6
3342,1395,1,6
3347,1396,1,6
3483,1459,1,6
3486,1461,1,6
3490,1463,1,6
3589,1514,1,6
3759,1586,1,6
3801,1603,1,6
3894,1653,1,6
3913,1661,1,6
3925,1666,1,6
3988,1687,1,6
4059,1717,1,6
4371,1844,1,6
4422,1861,1,6
4426,1862,1,6
4556,1914,1,6
4635,1946,1,6
4650,1952,1,6
4704,1975,1,6
4800,2015,1,6
4840,2031,1,6
4871,2043,1,6
4874,2044,1,6
4949,2073,1,6
4993,2095,1,6
5100,2136,1,6
5170,2164,1,6
5292,2221,1,6
5297,2222,1,6
5311,2233,1,6
5313,2234,1,6
5357,2258,1,6
5692,2398,1,6
6166,2612,1,6
6278,2673,1,6
6285,2676,1,6
6301,2685,1,6
6303,2686,1,6
6442,2750,1,6
6605,2818,1,6
6623,2825,1,6
6685,2853,1,6
6759,2884,1,6
6787,2898,1,6
6841,2918,1,6
6983,2992,1,6
6996,3003,1,6
7010,3010,1,6
7067,3031,1,6
7105,3050,1,6
7127,3058,1,6
7152,3071,1,6
7163,3076,1,6
7335,3154,1,6
7415,3188,1,6
7419,3191,1,6
7424,3193,1,6
7466,3207,1,6
7542,3243,1,6
7731,3336,1,6
7740,3341,1,6
7781,3363,1,6
7942,3430,1,6
7943,3431,1,6
7948,3434,1,6
7966,3445,1,6
7976,3450,1,6
8044,3482,1,6
8205,3561,1,6
8304,3605,1,6
8403,3645,1,6
8518,3691,1,6
8670,3759,1,6
8743,3795,1,6
8854,3836,1,6
8889,3851,1,6
9169,3946,1,6
9275,3995,1,6
9461,4098,1,6
9585,4164,1,6
9696,4223,1,6
9765,4258,1,6
9782,4264,1,6
9863,4308,1,6
9895,4327,1,6
9973,4365,1,6
10032,4392,1,6
10129,4437,1,6
10566,4625,1,6
10874,4832,1,6
10895,4840,1,6
11061,4906,1,6
11222,4972,1,6
11377,5035,1,6
11433,5069,1,6
11665,5187,1,6
11733,5212,1,6
11748,5218,1,6
11833,5251,1,6
11880,5266,1,6
11944,5299,1,6
11959,5304,1,6
11980,5314,1,6
11993,5321,1,6
12056,5352,1,6
12069,5357,1,6
12086,5367,1,6
12104,5373,1,6
12107,5374,1,6
12112,5378,1,6
12114,5379,1,6
12171,5399,1,6
12173,5400,1,6
12200,5413,1,6
12275,5444,1,6
12331,5468,1,6
12366,5486,1,6
12504,5554,1,6
12507,5556,1,6
12536,5565,1,6
12585,5588,1,6
12598,5594,1,6
12616,5602,1,6
12708,5647,1,6
12773,5671,1,6
13054,5796,1,6
13124,5827,1,6
13212,5858,1,6
13384,5941,1,6
13393,5944,1,6
13404,5948,1,6
13532,6007,1,6
13680,1514,1,6
13681,6056,1,6
13703,6063,1,6
13877,6149,1,6
13915,6173,1,6
13932,6179,1,6
13950,6186,1,6
14029,6219,1,6
14048,6234,1,6
14120,6260,1,6
14218,6304,1,6
14301,6340,1,6
14304,6341,1,6
14375,6377,1,6
14384,6382,1,6
14418,6400,1,6
14479,6424,1,6
14540,6447,1,6
14562,6459,1,6
14689,6525,1,6
14742,6544,1,6
14769,6558,1,6
14772,6560,1,6
14833,6588,1,6
14979,6655,1,6
15069,6700,1,6
15169,6738,1,6
15241,6773,1,6
15268,6786,1,6
15355,6812,1,6
15358,6813,1,6
15491,1914,1,6
15492,6873,1,6
15502,6879,1,6
15665,6942,1,6
15676,6947,1,6
15925,7056,1,6
15929,7058,1,6
16074,7120,1,6
16113,7136,1,6
16166,7167,1,6
16246,7210,1,6
16297,7236,1,6
16304,7238,1,6
17055,7577,1,6
17197,7636,1,6
17609,7864,1,6
17702,7928,1,6
17704,7929,1,6
17845,7990,1,6
18117,8136,1,6
18306,8215,1,6
18392,8240,1,6
18499,8290,1,6
18550,8316,1,6
18642,8361,1,6
18696,8391,1,6
18897,8464,1,6
18953,8485,1,6
18985,8498,1,6
19006,8506,1,6
19320,8642,1,6
19322,8643,1,6
19326,8645,1,6
19504,8732,1,6
19555,8749,1,6
19579,8761,1,6
19615,8774,1,6
19668,8795,1,6
19676,8798,1,6
19697,8806,1,6
19775,8843,1,6
19829,5647,1,6
19830,8869,1,6
19876,8899,1,6
19885,8904,1,6
19927,8917,1,6
20075,8987,1,6
20092,8994,1,6
20094,8996,1,6
20249,9066,1,6
20490,9182,1,6
20504,9190,1,6
20598,9228,1,6
20684,9266,1,6
20733,9290,1,6
20741,9293,1,6
20785,9317,1,6
20787,9318,1,6
20888,9362,1,6
21057,9431,1,6
21151,9475,1,6
21338,9550,1,6
21345,9553,1,6
21471,9616,1,6
21729,9745,1,6
21838,9800,1,6
21883,9825,1,6
22049,9888,1,6
22186,9946,1,6
22195,9953,1,6
22377,10036,1,6
22385,10039,1,6
22392,10043,1,6
22529,10100,1,6
22569,10113,1,6
22855,10216,1,6
22893,10233,1,6
23052,3836,1,6
23053,10291,1,6
23063,10295,1,6
23174,10341,1,6
23180,10343,1,6
23199,151,1,6
23200,349,1,6
23201,354,1,6
23202,392,1,6
23203,493,1,6
23204,713,1,6
23205,1347,1,6
23206,5140,1,6
23207,5768,1,6
23208,6538,1,6
23209,6572,1,6
23210,8039,1,6
23211,8334,1,6
23212,8336,1,6
23213,8635,1,6
23214,9432,1,6
23215,9614,1,6
23216,10029,1,6
23217,10351,1,6
23218,10425,1,6
23401,10426,1,6
23497,3903,1,6
23498,10469,1,6
23499,10472,1,6
23500,10473,1,6
23712,10522,1,6
23771,10550,1,6
23865,10592,1,6
23964,10631,1,6
23977,10636,1,6
24210,2221,1,6
24211,10751,1,6
24342,2750,1,6
24343,10808,1,6
24354,10814,1,6
24362,10823,1,6
24417,10851,1,6
24579,10918,1,6
24896,11049,1,6
26089,11580,1,6
26472,11778,1,6
26629,11845,1,6
26639,11848,1,6
26693,11869,1,6
26753,11895,1,6
26836,11929,1,6
26955,11986,1,6
26961,11990,1,6
26965,11992,1,6
26969,11995,1,6
27094,12049,1,6
27099,12051,1,6
27115,12058,1,6
27252,12100,1,6
27335,12140,1,6
27340,12142,1,6
27561,12240,1,6
27759,12320,1,6
27874,12371,1,6
27948,12405,1,6
27988,12422,1,6
28054,12449,1,6
28174,12472,1,6
28265,12489,1,6
28402,12551,1,6
28416,12559,1,6
28417,12667,1,6
28475,12585,1,6
28545,12622,1,6
28598,12647,1,6
28640,12666,1,6
28641,12559,1,6
28642,12667,1,6
28647,12669,1,6
28708,12694,1,6
28869,12757,1,6
319,145,1,10
397,180,1,10
448,204,1,10
449,206,1,10
461,204,1,10
462,206,1,10
710,322,1,10
825,372,1,10
1122,495,1,10
1597,704,1,10
1604,706,1,10
1701,738,1,10
1918,845,1,10
2062,908,1,10
2064,910,1,10
2575,1132,1,10
2585,1137,1,10
2609,1143,1,10
2628,1148,1,10
2636,1152,1,10
2939,1229,1,10
3148,1321,1,10
4120,1742,1,10
4562,1916,1,10
4744,1992,1,10
4778,2007,1,10
4783,2009,1,10
4789,2010,1,10
4889,2051,1,10
5190,2174,1,10
5328,2246,1,10
5350,2256,1,10
5809,2458,1,10
6002,2544,1,10
6360,2714,1,10
6590,2814,1,10
6625,2826,1,10
6986,2993,1,10
7344,3158,1,10
7364,3165,1,10
7527,3235,1,10
8517,3690,1,10
8578,3716,1,10
8647,3749,1,10
8942,3871,1,10
9301,4015,1,10
9307,4017,1,10
9310,4019,1,10
9341,4027,1,10
9345,4030,1,10
9355,4032,1,10
9358,4033,1,10
9369,4038,1,10
9491,4117,1,10
9664,4203,1,10
9904,4332,1,10
9959,4360,1,10
9969,4364,1,10
10069,4409,1,10
10237,4492,1,10
10271,4505,1,10
10283,4510,1,10
10323,4525,1,10
10336,4528,1,10
10402,4561,1,10
10472,4585,1,10
10489,4589,1,10
10496,4591,1,10
10642,4685,1,10
10643,4686,1,10
10648,4685,1,10
10649,4686,1,10
10702,4716,1,10
10764,4757,1,10
10856,4821,1,10
10871,4830,1,10
10899,4842,1,10
10916,4846,1,10
11080,4914,1,10
11083,4916,1,10
11086,4917,1,10
11089,4918,1,10
11200,4964,1,10
11279,4992,1,10
11290,4996,1,10
11303,4999,1,10
11311,5002,1,10
11326,5008,1,10
11343,5013,1,10
11345,5014,1,10
11439,5071,1,10
11510,5092,1,10
11916,5286,1,10
12075,5361,1,10
12082,5364,1,10
12490,5546,1,10
12817,5695,1,10
12933,5754,1,10
13228,5868,1,10
13263,5882,1,10
13491,5989,1,10
13514,6000,1,10
13575,6020,1,10
13576,6024,1,10
13594,6020,1,10
13595,6024,1,10
13755,6089,1,10
13776,6097,1,10
13886,6152,1,10
13972,6197,1,10
14040,6230,1,10
14205,6297,1,10
14259,6321,1,10
14276,6330,1,10
14302,6340,1,10
14305,6341,1,10
14346,6363,1,10
14348,6365,1,10
14422,6401,1,10
14648,6507,1,10
14868,6605,1,10
15332,6803,1,10
15349,6808,1,10
15699,6956,1,10
15799,6998,1,10
16028,7101,1,10
16029,7110,1,10
16046,7101,1,10
16047,7110,1,10
16276,7224,1,10
16319,7247,1,10
16408,7280,1,10
16418,7283,1,10
16473,7313,1,10
16569,7363,1,10
16586,7371,1,10
16733,7440,1,10
16770,7455,1,10
16813,7474,1,10
16863,7500,1,10
16867,7502,1,10
16890,7508,1,10
17068,7582,1,10
17160,7620,1,10
17202,7638,1,10
17209,7640,1,10
17306,7689,1,10
17503,7802,1,10
17616,7867,1,10
17617,7868,1,10
18646,8363,1,10
18831,8442,1,10
19048,8527,1,10
19159,8572,1,10
19394,8680,1,10
19395,8681,1,10
19404,8680,1,10
19405,8681,1,10
19453,8707,1,10
19473,8718,1,10
19916,8912,1,10
20081,8989,1,10
20117,9008,1,10
20164,9027,1,10
20201,9040,1,10
20900,9368,1,10
21022,9413,1,10
21273,9524,1,10
21296,9532,1,10
21365,9565,1,10
21436,9603,1,10
21519,9643,1,10
21542,9651,1,10
21802,9778,1,10
21909,9834,1,10
21912,9835,1,10
21922,9838,1,10
21947,9846,1,10
21954,9849,1,10
22021,9876,1,10
22202,9956,1,10
22246,9976,1,10
22361,10031,1,10
22484,10081,1,10
22591,10122,1,10
22666,10149,1,10
23020,10280,1,10
23027,10283,1,10
23036,10286,1,10
23071,10299,1,10
23143,10324,1,10
23188,10347,1,10
23234,10358,1,10
23273,10372,1,10
23276,10373,1,10
23346,10410,1,10
23924,10614,1,10
24067,10682,1,10
24346,10809,1,10
24387,10840,1,10
24405,10848,1,10
24580,10918,1,10
24631,10936,1,10
24660,10950,1,10
24686,10960,1,10
24761,10995,1,10
24873,1789,1,10
24874,11036,1,10
24962,11069,1,10
25016,11085,1,10
25128,11127,1,10
25149,11141,1,10
25195,11162,1,10
25219,11167,1,10
25233,11172,1,10
25238,11173,1,10
25258,11178,1,10
25279,11184,1,10
25309,4492,1,10
25310,11190,1,10
25379,11234,1,10
25660,11387,1,10
25664,11390,1,10
25737,11429,1,10
25815,11471,1,10
26130,11594,1,10
27624,12272,1,10
27832,12345,1,10
27857,12358,1,10
27870,12368,1,10
28037,12444,1,10
28048,12446,1,10
363,163,1,5
477,213,1,5
1306,581,1,5
1792,783,1,5
1871,822,1,5
1938,851,1,5
2265,997,1,5
2266,998,1,5
2271,997,1,5
2272,998,1,5
2611,1143,1,5
2647,1157,1,5
2960,1238,1,5
2963,1239,1,5
2967,1241,1,5
2983,1247,1,5
3107,1296,1,5
3117,1301,1,5
3575,1508,1,5
4070,1722,1,5
4730,1986,1,5
5334,2250,1,5
5346,2255,1,5
5655,2377,1,5
6026,2556,1,5
6070,2573,1,5
6519,2783,1,5
7055,3027,1,5
7421,3192,1,5
7637,3289,1,5
7711,3327,1,5
7928,3424,1,5
7975,3450,1,5
8596,3728,1,5
8897,3857,1,5
8899,3858,1,5
9583,4163,1,5
10102,4425,1,5
11260,4987,1,5
12064,5354,1,5
12488,5546,1,5
12544,5569,1,5
13520,6002,1,5
13538,6009,1,5
13554,6015,1,5
14649,6507,1,5
14694,6526,1,5
14961,6648,1,5
15122,6720,1,5
15309,6798,1,5
15412,6836,1,5
15856,7024,1,5
16013,7093,1,5
16015,7094,1,5
16018,7095,1,5
16081,7124,1,5
17265,7662,1,5
18424,8258,1,5
18432,8261,1,5
18659,8368,1,5
18698,8392,1,5
18700,8393,1,5
18702,8394,1,5
18935,8477,1,5
19087,8544,1,5
19090,8545,1,5
19093,8546,1,5
19096,8547,1,5
19098,8548,1,5
19101,8549,1,5
19114,8554,1,5
19119,8556,1,5
19122,8557,1,5
19125,8558,1,5
19128,8559,1,5
19137,8562,1,5
19143,8564,1,5
19146,8565,1,5
19148,8566,1,5
19778,8846,1,5
20263,9074,1,5
20404,9137,1,5
20793,9322,1,5
20832,9336,1,5
21977,9137,1,5
21978,9856,1,5
